order_id,product_id,quantity,total_price
12484.0,139932.0,2.0,144.4
12484.0,73792.0,3.0,1053.27
,37871.0,1.0,384.07
12485.0,89236.0,2.0,861.04
12486.0,108388.0,2.0,466.04
12486.0,7087.0,1.0,231.49
12486.0,141841.0,3.0,535.2
12486.0,121309.0,1.0,267.35
12487.0,60508.0,3.0,754.89
12487.0,65473.0,1.0,222.89
12487.0,70171.0,3.0,867.03
12487.0,133458.0,,490.12
12488.0,8264.0,3.0,41.519999999999996
12488.0,67617.0,1.0,474.47
,110378.0,1.0,378.41
12488.0,43149.0,2.0,963.28
12489.0,21085.0,1.0,355.78
12490.0,113621.0,2.0,657.32
12490.0,105487.0,1.0,398.12
12490.0,90048.0,3.0,872.79
12490.0,33099.0,3.0,1280.4
12491.0,33993.0,1.0,329.51
12491.0,104482.0,3.0,808.5899999999999
12491.0,117989.0,3.0,865.1999999999999
12491.0,2941.0,1.0,61.15
12491.0,22636.0,3.0,1270.59
12492.0,6362.0,3.0,858.9300000000001
12492.0,7047.0,3.0,100.71000000000001
,109792.0,2.0,716.76
12492.0,,3.0,690.51
12492.0,146286.0,3.0,1199.6100000000001
12493.0,61194.0,1.0,485.74
12493.0,52604.0,1.0,285.93
12493.0,524.0,2.0,606.5
12493.0,88458.0,3.0,1491.6
12493.0,53285.0,2.0,987.54
12494.0,48973.0,1.0,323.14
12494.0,104721.0,1.0,202.03
12494.0,31845.0,3.0,1378.08
12494.0,136382.0,1.0,131.84
12494.0,54286.0,3.0,1187.6100000000001
12495.0,113297.0,3.0,1267.1999999999998
12495.0,113468.0,2.0,898.42
,55252.0,2.0,467.18
12495.0,36250.0,2.0,41.98
12496.0,103203.0,1.0,462.79
12497.0,122896.0,2.0,300.1
,71669.0,3.0,609.39
12497.0,65749.0,1.0,10.13
12497.0,9302.0,3.0,642.87
12498.0,92697.0,3.0,1284.78
12498.0,31212.0,3.0,209.34
12498.0,70940.0,3.0,189.32999999999998
12499.0,130460.0,2.0,200.28
12499.0,14811.0,3.0,1442.6999999999998
12499.0,75508.0,3.0,377.90999999999997
,49068.0,2.0,312.7
,147075.0,3.0,517.26
12501.0,83981.0,2.0,114.52
12501.0,104439.0,1.0,
12502.0,133872.0,1.0,258.18
,103638.0,3.0,
12502.0,115489.0,2.0,127.76
12503.0,40035.0,2.0,48.06
12503.0,114598.0,1.0,50.97
12503.0,120935.0,1.0,403.08
12503.0,67848.0,1.0,26.49
12504.0,57558.0,3.0,749.49
12504.0,41233.0,3.0,788.25
12504.0,,2.0,60.06
12504.0,149472.0,2.0,683.78
12504.0,148944.0,3.0,1366.8899999999999
12505.0,60965.0,1.0,355.36
12505.0,69491.0,3.0,897.5999999999999
12505.0,1354.0,1.0,344.51
12505.0,51414.0,1.0,411.14
12506.0,21157.0,3.0,1091.6999999999998
12506.0,113868.0,2.0,337.02
12506.0,14904.0,3.0,1347.03
12506.0,107854.0,1.0,477.78
12506.0,83878.0,3.0,447.84000000000003
12507.0,1412.0,3.0,1090.35
12507.0,61319.0,2.0,89.94
12507.0,137019.0,2.0,57.66
12507.0,105593.0,3.0,1200.18
12507.0,111336.0,2.0,514.22
12508.0,98380.0,2.0,433.88
12508.0,86383.0,1.0,195.66
12508.0,77021.0,2.0,484.28
12508.0,49578.0,3.0,276.09000000000003
12509.0,80669.0,1.0,82.78
12509.0,40978.0,3.0,187.02
12509.0,46652.0,2.0,251.26
12510.0,59559.0,3.0,1492.56
12510.0,116539.0,2.0,288.96
12510.0,8124.0,2.0,729.42
12510.0,52991.0,2.0,
12510.0,3263.0,3.0,784.3799999999999
12511.0,131781.0,2.0,965.64
12511.0,,3.0,142.44
,128681.0,1.0,176.52
12512.0,109659.0,2.0,530.94
12512.0,99339.0,1.0,117.93
12512.0,83226.0,3.0,910.11
12512.0,111709.0,1.0,37.2
12513.0,22113.0,3.0,165.54
12513.0,139126.0,1.0,438.53
,48472.0,3.0,1181.25
12514.0,130577.0,2.0,
,2483.0,3.0,844.47
,94705.0,3.0,546.33
12514.0,100622.0,3.0,804.72
12515.0,65680.0,3.0,
12515.0,85894.0,1.0,472.0
12515.0,114588.0,2.0,288.84
12516.0,51355.0,2.0,754.62
12516.0,99479.0,3.0,1248.54
12516.0,,1.0,472.14
12517.0,83220.0,2.0,687.38
12517.0,106071.0,1.0,344.95
12517.0,39294.0,2.0,547.78
12517.0,99786.0,,321.53
12517.0,65670.0,1.0,216.96
12518.0,81307.0,2.0,789.08
12518.0,59191.0,2.0,649.4
12518.0,25796.0,2.0,197.44
12518.0,101165.0,2.0,92.74
12519.0,74563.0,2.0,
12519.0,76704.0,,226.82999999999998
12519.0,47643.0,3.0,906.75
12519.0,116797.0,3.0,1132.9499999999998
12519.0,57006.0,1.0,402.16
12520.0,70913.0,,373.28
12520.0,104305.0,1.0,316.48
12520.0,140493.0,2.0,540.38
12521.0,54863.0,2.0,
12521.0,97951.0,1.0,405.65
12521.0,96435.0,3.0,1035.57
12521.0,55342.0,2.0,698.9
,115724.0,2.0,68.18
12522.0,54570.0,3.0,883.83
12523.0,65059.0,2.0,550.26
12523.0,133951.0,1.0,459.84
,134562.0,2.0,586.08
12524.0,144349.0,1.0,318.53
12524.0,65341.0,3.0,924.78
,93406.0,1.0,352.79
12524.0,76526.0,1.0,99.38
12525.0,7427.0,2.0,847.08
12525.0,140528.0,2.0,847.34
12526.0,21037.0,,1369.92
12526.0,25136.0,1.0,243.83
12527.0,83693.0,3.0,1046.73
12527.0,26584.0,1.0,269.64
,67890.0,2.0,47.76
12528.0,46936.0,3.0,275.31
12528.0,146872.0,2.0,941.38
12529.0,141081.0,3.0,859.5899999999999
12530.0,60917.0,3.0,739.6500000000001
,141107.0,2.0,559.02
12530.0,29781.0,1.0,141.32
12530.0,127502.0,2.0,876.02
12531.0,17833.0,2.0,456.12
12532.0,24951.0,1.0,470.84
12532.0,76114.0,3.0,329.01
12532.0,64340.0,2.0,743.92
12532.0,33473.0,3.0,986.94
12533.0,14178.0,3.0,1034.85
12534.0,50892.0,2.0,158.44
12534.0,50127.0,2.0,477.6
12534.0,24593.0,1.0,164.92
12534.0,55858.0,3.0,713.0999999999999
12534.0,113855.0,2.0,622.54
12535.0,110387.0,2.0,755.48
12535.0,26436.0,3.0,548.16
12535.0,58067.0,2.0,923.74
12536.0,108324.0,2.0,
,87199.0,2.0,476.12
12537.0,133994.0,,582.22
12538.0,107476.0,2.0,976.86
12538.0,66547.0,3.0,382.65
12538.0,71517.0,2.0,676.02
12538.0,139345.0,2.0,780.7
12539.0,121475.0,,1100.34
12540.0,134507.0,3.0,778.29
12540.0,73151.0,2.0,994.74
12540.0,,1.0,251.97
12540.0,19367.0,3.0,1218.09
12540.0,44921.0,1.0,478.36
12541.0,44836.0,2.0,963.88
12541.0,2717.0,2.0,
12541.0,108771.0,2.0,924.72
12542.0,35206.0,2.0,692.84
12542.0,24339.0,2.0,953.32
12542.0,123368.0,2.0,707.42
12542.0,74566.0,1.0,258.89
12542.0,35211.0,2.0,106.66
12543.0,64844.0,2.0,705.32
12543.0,,1.0,189.81
12544.0,3522.0,2.0,820.08
12544.0,80661.0,3.0,668.91
12544.0,140432.0,2.0,622.26
12544.0,67166.0,3.0,816.36
12544.0,128687.0,1.0,409.48
12545.0,130184.0,1.0,216.17
12546.0,80688.0,2.0,32.88
12546.0,41756.0,3.0,1488.21
12546.0,67961.0,3.0,476.46
12547.0,,1.0,461.46
12547.0,,1.0,300.34
12547.0,79119.0,1.0,118.35
,60159.0,1.0,80.53
,48596.0,3.0,660.36
12548.0,128812.0,3.0,503.28
12548.0,130093.0,1.0,486.81
12548.0,144530.0,1.0,57.55
12548.0,83847.0,1.0,159.56
12549.0,130303.0,3.0,576.72
12550.0,86808.0,1.0,46.3
12550.0,32895.0,1.0,286.27
12551.0,99976.0,2.0,513.58
12551.0,3947.0,2.0,385.08
12551.0,140043.0,3.0,372.42
12551.0,67917.0,3.0,751.86
12551.0,100914.0,3.0,749.91
12552.0,49370.0,2.0,850.12
12552.0,,2.0,846.08
,112003.0,2.0,817.38
12552.0,17170.0,3.0,922.26
12553.0,87399.0,2.0,595.32
12553.0,15050.0,2.0,867.14
12553.0,55894.0,3.0,1320.6299999999999
12554.0,60007.0,2.0,375.88
12554.0,92386.0,1.0,189.23
12554.0,97272.0,3.0,376.26
12554.0,50766.0,1.0,70.4
12555.0,79816.0,1.0,159.63
12555.0,8615.0,1.0,229.39
12555.0,116263.0,3.0,1369.32
12556.0,120289.0,1.0,230.79
12556.0,137890.0,3.0,1007.46
12556.0,129621.0,3.0,597.54
12556.0,44903.0,3.0,875.25
12556.0,53692.0,1.0,397.89
12557.0,59489.0,1.0,45.75
12557.0,3711.0,1.0,290.51
12558.0,34024.0,3.0,1320.93
12559.0,57047.0,3.0,1007.4000000000001
12559.0,9211.0,1.0,184.82
12560.0,66173.0,1.0,185.35
12561.0,128222.0,1.0,321.86
12561.0,1157.0,3.0,1292.1
12561.0,7697.0,3.0,229.70999999999998
12562.0,14138.0,3.0,42.78
,80675.0,3.0,1324.8000000000002
,72207.0,3.0,151.29
12562.0,40988.0,3.0,198.32999999999998
12563.0,11218.0,2.0,259.28
12563.0,109641.0,2.0,785.2
12563.0,2612.0,2.0,796.32
12564.0,1607.0,3.0,1427.28
12564.0,53075.0,1.0,392.32
12564.0,106651.0,2.0,36.02
12564.0,134599.0,2.0,233.54
,121318.0,1.0,239.99
12565.0,120929.0,1.0,428.81
12565.0,86723.0,3.0,938.46
12565.0,220.0,2.0,487.2
12566.0,104141.0,2.0,246.34
,87881.0,3.0,755.0999999999999
12566.0,32952.0,1.0,429.91
12566.0,149522.0,3.0,513.75
12566.0,45181.0,3.0,1105.26
12567.0,78670.0,1.0,315.56
12567.0,95962.0,1.0,126.86
12567.0,59187.0,3.0,656.1899999999999
12568.0,134450.0,3.0,628.98
12569.0,42047.0,2.0,185.38
,140558.0,2.0,345.46
12569.0,,2.0,376.18
12569.0,70525.0,,304.83
,50951.0,1.0,223.53
12570.0,132418.0,2.0,635.08
12570.0,134397.0,3.0,707.28
12571.0,44414.0,1.0,122.39
12571.0,90042.0,1.0,99.04
12572.0,65684.0,2.0,202.84
12572.0,38015.0,2.0,400.94
12572.0,109266.0,3.0,433.59000000000003
12573.0,61816.0,3.0,596.55
12573.0,99228.0,3.0,1098.48
12573.0,47871.0,3.0,901.02
12574.0,70967.0,1.0,
12574.0,38562.0,2.0,965.0
,80410.0,1.0,57.21
12576.0,130698.0,1.0,63.88
12576.0,31578.0,1.0,395.49
12577.0,26842.0,2.0,199.42
12578.0,26994.0,1.0,99.47
12578.0,83991.0,3.0,582.39
,64797.0,2.0,797.28
12579.0,43490.0,,383.97
12579.0,23122.0,3.0,940.3799999999999
12579.0,105227.0,2.0,775.92
12579.0,52011.0,3.0,1215.42
12580.0,109978.0,2.0,689.78
12580.0,35962.0,3.0,167.04
12580.0,125612.0,1.0,43.78
12580.0,76848.0,3.0,653.61
12580.0,25101.0,2.0,810.68
12581.0,26212.0,3.0,1333.83
12581.0,13115.0,1.0,279.79
12581.0,20516.0,3.0,1166.76
12581.0,,3.0,773.5500000000001
12581.0,36227.0,1.0,398.04
12582.0,24197.0,1.0,117.3
12582.0,108315.0,2.0,428.8
12582.0,30347.0,3.0,1254.27
12582.0,123776.0,1.0,274.95
12583.0,82350.0,1.0,458.84
12583.0,113700.0,3.0,985.6200000000001
12583.0,72877.0,1.0,455.4
12583.0,109301.0,1.0,374.18
12584.0,54995.0,2.0,539.06
,114537.0,1.0,407.67
,31659.0,1.0,170.34
12586.0,127134.0,1.0,19.13
12586.0,140007.0,3.0,491.09999999999997
12586.0,27498.0,1.0,322.21
12586.0,140551.0,3.0,917.22
12586.0,45375.0,2.0,515.78
12587.0,73843.0,1.0,274.01
12587.0,40749.0,3.0,840.81
,26654.0,2.0,117.78
12588.0,129539.0,1.0,439.93
12588.0,30529.0,1.0,222.84
12588.0,147934.0,1.0,
12589.0,45107.0,2.0,643.1
12590.0,94783.0,1.0,430.36
,10836.0,2.0,715.56
12590.0,123087.0,2.0,167.46
12591.0,103273.0,3.0,211.20000000000002
12591.0,24093.0,3.0,329.82
12592.0,138483.0,3.0,1233.4499999999998
12592.0,144154.0,2.0,
12592.0,20895.0,1.0,14.73
,138335.0,1.0,452.46
12592.0,127292.0,,1270.68
12593.0,25433.0,2.0,107.44
12594.0,3696.0,1.0,193.41
12595.0,,1.0,103.15
12596.0,,1.0,227.26
12597.0,29711.0,2.0,981.64
12597.0,46289.0,2.0,349.96
12597.0,768.0,3.0,1399.6200000000001
12598.0,135782.0,2.0,708.2
12599.0,108021.0,1.0,172.44
12600.0,33850.0,1.0,62.63
,,2.0,322.0
12600.0,16235.0,3.0,1062.57
12600.0,76059.0,1.0,391.75
12601.0,55416.0,3.0,390.0
12601.0,119526.0,2.0,970.12
12601.0,129573.0,3.0,361.44
12601.0,25644.0,3.0,879.72
12601.0,87824.0,2.0,113.82
12602.0,88688.0,2.0,765.42
12603.0,62862.0,1.0,423.31
12603.0,40366.0,2.0,966.0
,115809.0,3.0,578.4300000000001
12603.0,121533.0,2.0,710.16
12604.0,46321.0,2.0,300.74
12604.0,145813.0,1.0,322.79
12605.0,119935.0,1.0,342.87
12605.0,50757.0,2.0,96.18
,27106.0,2.0,580.62
12606.0,94475.0,1.0,434.82
12606.0,67283.0,1.0,128.57
12606.0,25652.0,2.0,149.96
12606.0,,3.0,1409.58
12606.0,92956.0,2.0,575.44
12607.0,93897.0,2.0,74.82
12607.0,110264.0,3.0,871.11
12607.0,68378.0,2.0,102.78
,141799.0,1.0,161.41
12608.0,66282.0,1.0,435.48
12608.0,37977.0,1.0,309.54
12608.0,29171.0,3.0,1295.73
12608.0,72237.0,2.0,947.22
12609.0,26850.0,1.0,413.99
12609.0,135179.0,2.0,196.9
12609.0,,1.0,48.36
12609.0,144782.0,3.0,979.26
12610.0,98237.0,1.0,426.8
12611.0,127417.0,1.0,29.36
12611.0,134344.0,1.0,317.59
12611.0,142123.0,2.0,225.14
12611.0,,3.0,1462.23
12612.0,109255.0,2.0,406.66
12612.0,4437.0,3.0,1378.9499999999998
12612.0,,3.0,554.79
12612.0,69578.0,1.0,48.63
12613.0,123713.0,1.0,384.44
12613.0,87608.0,3.0,205.53000000000003
12613.0,48623.0,3.0,435.99
12613.0,144966.0,1.0,186.81
,47555.0,2.0,710.06
12614.0,148214.0,1.0,489.86
,,3.0,1044.15
12615.0,28368.0,3.0,490.16999999999996
12615.0,136601.0,2.0,399.72
12616.0,,2.0,926.28
12616.0,,3.0,1203.21
12616.0,67941.0,1.0,249.56
,130603.0,3.0,882.21
,104631.0,3.0,646.26
12618.0,110429.0,2.0,852.36
12618.0,35335.0,1.0,166.68
12618.0,131948.0,1.0,264.71
12619.0,26065.0,1.0,87.03
12619.0,84280.0,1.0,349.5
12619.0,7624.0,3.0,1026.99
12620.0,7836.0,2.0,86.1
12621.0,47430.0,3.0,381.48
12621.0,126972.0,1.0,358.31
12621.0,67688.0,2.0,430.3
12621.0,31006.0,3.0,1306.8600000000001
12622.0,5045.0,2.0,82.58
12622.0,3108.0,2.0,564.98
12622.0,124286.0,3.0,277.38
12623.0,112621.0,3.0,597.72
12623.0,97691.0,1.0,233.3
12623.0,48234.0,2.0,22.86
12623.0,127107.0,2.0,94.66
12624.0,78829.0,,1214.6399999999999
12624.0,79541.0,2.0,969.94
12624.0,76525.0,2.0,88.82
12624.0,53389.0,2.0,410.74
12624.0,133266.0,3.0,610.83
12625.0,129256.0,2.0,758.32
12625.0,69338.0,2.0,188.02
12625.0,132311.0,2.0,887.66
,55582.0,2.0,24.3
,61605.0,1.0,417.59
12626.0,68312.0,1.0,309.19
12626.0,136426.0,2.0,486.3
12626.0,77723.0,3.0,450.57
12626.0,68668.0,2.0,880.18
12627.0,143726.0,2.0,976.96
12628.0,10479.0,3.0,137.79
12628.0,52987.0,2.0,533.3
12628.0,64744.0,3.0,709.95
12628.0,106431.0,2.0,772.72
12629.0,4733.0,2.0,528.36
12629.0,139101.0,1.0,130.87
12629.0,52325.0,2.0,68.22
12629.0,80621.0,3.0,270.75
12629.0,90256.0,2.0,202.36
12630.0,27063.0,2.0,788.52
12630.0,35877.0,1.0,267.74
12630.0,105674.0,2.0,
12631.0,140771.0,3.0,387.75
12631.0,12888.0,3.0,1158.96
12631.0,18165.0,1.0,309.49
,124407.0,1.0,73.49
12631.0,69060.0,3.0,381.33
12632.0,119693.0,2.0,275.7
,34547.0,3.0,921.06
12632.0,107336.0,2.0,86.14
12632.0,2719.0,1.0,446.72
12632.0,27948.0,3.0,
12633.0,69568.0,3.0,1342.8899999999999
12633.0,59746.0,2.0,938.24
12633.0,44096.0,3.0,988.11
12633.0,85085.0,3.0,1014.27
12633.0,56784.0,3.0,112.5
,119797.0,2.0,99.9
12634.0,,1.0,78.39
12635.0,122013.0,1.0,45.97
12636.0,41130.0,1.0,111.16
12636.0,16854.0,1.0,185.11
12637.0,41448.0,1.0,376.43
12637.0,102047.0,3.0,826.3499999999999
12638.0,86653.0,2.0,457.14
12638.0,140737.0,3.0,1252.29
12638.0,79772.0,1.0,153.3
12638.0,89884.0,,837.4499999999999
12638.0,,1.0,497.87
12639.0,141974.0,2.0,521.72
12639.0,77743.0,3.0,754.71
12639.0,121853.0,2.0,922.1
12640.0,,1.0,190.11
,42760.0,1.0,12.23
12641.0,53841.0,3.0,988.1999999999999
12642.0,51365.0,3.0,1288.92
12643.0,88677.0,1.0,385.14
12643.0,41250.0,3.0,338.96999999999997
12643.0,90596.0,2.0,513.72
12644.0,297.0,2.0,947.76
12644.0,,2.0,946.56
12644.0,46875.0,1.0,342.63
,11213.0,3.0,1337.01
12645.0,72620.0,3.0,161.39999999999998
12645.0,146436.0,2.0,568.5
12646.0,39302.0,3.0,304.40999999999997
,120298.0,,673.64
12646.0,94110.0,1.0,345.08
12646.0,93624.0,1.0,57.13
12646.0,147927.0,3.0,679.5600000000001
12647.0,10484.0,2.0,887.38
12647.0,140386.0,1.0,412.26
12647.0,3757.0,1.0,183.28
12647.0,110294.0,1.0,141.33
12647.0,122373.0,1.0,388.01
12648.0,78232.0,1.0,297.38
,30019.0,3.0,736.74
12648.0,122020.0,3.0,326.52
,84546.0,1.0,340.99
12649.0,29848.0,3.0,862.17
12649.0,105637.0,1.0,265.78
12649.0,73808.0,2.0,444.08
,29444.0,2.0,705.28
12650.0,137166.0,3.0,1109.16
12650.0,36129.0,1.0,284.02
12650.0,94844.0,3.0,588.1500000000001
12651.0,2125.0,3.0,1208.49
12651.0,82521.0,2.0,829.74
12651.0,125660.0,2.0,419.6
,28826.0,2.0,282.22
12652.0,116949.0,3.0,894.06
12652.0,102045.0,3.0,522.66
12652.0,79410.0,2.0,461.7
12652.0,34660.0,1.0,202.03
12653.0,,2.0,470.82
,115537.0,1.0,13.34
12653.0,86449.0,1.0,79.54
12653.0,90132.0,3.0,998.67
12654.0,126462.0,3.0,297.93
12654.0,20947.0,3.0,1186.26
12654.0,75967.0,1.0,311.19
12654.0,122828.0,1.0,329.16
12655.0,85936.0,2.0,873.58
12656.0,4178.0,1.0,226.82
12657.0,144279.0,3.0,779.79
12657.0,,3.0,1484.97
12657.0,47048.0,1.0,156.46
12658.0,123959.0,3.0,1281.33
12658.0,62510.0,2.0,826.96
12658.0,142014.0,1.0,291.65
12658.0,84192.0,2.0,869.18
12658.0,92120.0,2.0,448.56
12659.0,15946.0,2.0,607.42
12659.0,138002.0,3.0,607.53
12659.0,88663.0,1.0,149.78
,28745.0,1.0,116.76
12661.0,55392.0,3.0,590.16
12661.0,62839.0,1.0,448.17
12662.0,134846.0,2.0,760.42
12662.0,17942.0,2.0,663.14
12662.0,64462.0,2.0,977.6
12663.0,124428.0,1.0,458.76
12663.0,120648.0,2.0,200.96
12664.0,,3.0,334.68
12665.0,90833.0,3.0,753.5699999999999
12665.0,69125.0,3.0,134.64000000000001
,72564.0,2.0,685.9
12665.0,96719.0,3.0,753.5999999999999
12666.0,92558.0,1.0,52.26
12666.0,,1.0,45.36
12666.0,138871.0,,202.14
12667.0,42548.0,2.0,537.92
12668.0,102902.0,3.0,1165.32
12668.0,,2.0,
12668.0,134071.0,3.0,1093.98
12668.0,114916.0,2.0,60.64
12668.0,115174.0,3.0,518.37
12669.0,49187.0,2.0,708.46
12669.0,147473.0,2.0,834.32
12669.0,30631.0,3.0,778.9499999999999
12670.0,85304.0,1.0,35.67
12670.0,81469.0,,341.48
12670.0,133205.0,1.0,417.41
12670.0,120403.0,3.0,776.01
,44909.0,3.0,1064.5500000000002
12671.0,40372.0,3.0,1245.48
,43426.0,,191.64
12673.0,48472.0,3.0,1181.25
12674.0,38414.0,3.0,34.86
12674.0,420.0,3.0,765.48
12675.0,125184.0,3.0,841.47
,78145.0,3.0,1399.32
12676.0,90888.0,2.0,347.68
12676.0,81382.0,,
12676.0,5017.0,2.0,552.8
12676.0,94540.0,3.0,738.51
12677.0,56136.0,1.0,139.58
12677.0,,2.0,981.78
12678.0,101832.0,2.0,550.28
12678.0,136585.0,2.0,531.96
12678.0,71846.0,1.0,138.36
12678.0,36118.0,2.0,179.86
12679.0,77579.0,3.0,805.17
12679.0,61010.0,3.0,1374.51
12679.0,16041.0,3.0,714.9000000000001
12680.0,107451.0,3.0,1293.72
12681.0,95868.0,2.0,789.7
12681.0,123329.0,2.0,744.54
12682.0,72031.0,1.0,324.8
,9629.0,3.0,911.79
12682.0,128125.0,3.0,1482.3600000000001
12682.0,90552.0,2.0,
,67180.0,,477.45000000000005
12683.0,84476.0,1.0,489.91
12683.0,23263.0,1.0,438.71
12683.0,99296.0,3.0,900.06
12684.0,102289.0,3.0,570.21
12685.0,77679.0,3.0,1432.8899999999999
,27280.0,3.0,1083.06
12686.0,,2.0,484.34
12686.0,104345.0,3.0,631.5
12687.0,42333.0,1.0,
12688.0,23907.0,3.0,795.4499999999999
12688.0,148017.0,2.0,644.08
12688.0,117758.0,1.0,315.16
12688.0,71077.0,3.0,574.6800000000001
12689.0,147365.0,3.0,1497.09
12689.0,3128.0,3.0,1422.84
12689.0,5961.0,1.0,346.51
12690.0,30790.0,2.0,24.28
,79999.0,3.0,
,29594.0,2.0,718.2
12690.0,142228.0,,442.96
12690.0,9068.0,3.0,1213.6200000000001
12691.0,130423.0,1.0,425.46
,136314.0,2.0,205.9
12691.0,113180.0,1.0,383.83
12691.0,14907.0,3.0,72.12
12691.0,,3.0,1352.1
,99089.0,2.0,48.04
12692.0,6312.0,1.0,58.76
12692.0,135304.0,1.0,466.19
12692.0,51696.0,3.0,899.79
12693.0,71740.0,2.0,692.94
12693.0,,1.0,265.61
12694.0,132646.0,3.0,292.59000000000003
12694.0,145887.0,2.0,515.32
12695.0,125136.0,2.0,480.54
12695.0,50321.0,3.0,1295.67
12695.0,20064.0,3.0,1165.47
12695.0,65449.0,2.0,975.56
12696.0,81373.0,3.0,921.1500000000001
,30474.0,3.0,897.81
12697.0,130806.0,1.0,433.51
12697.0,69072.0,1.0,38.2
12698.0,142860.0,2.0,743.0
12698.0,92780.0,1.0,235.72
12698.0,122877.0,1.0,457.17
12699.0,,1.0,327.21
12700.0,8798.0,3.0,797.8799999999999
12701.0,4785.0,2.0,236.14
12701.0,40433.0,1.0,340.46
,60805.0,1.0,96.13
12702.0,4005.0,3.0,1383.81
12702.0,61341.0,3.0,1277.73
12702.0,50604.0,2.0,250.14
12702.0,78001.0,2.0,957.38
12703.0,133298.0,3.0,944.01
12703.0,12554.0,,1422.18
12703.0,93680.0,1.0,113.11
12703.0,116233.0,2.0,791.98
12704.0,30856.0,,454.22
12704.0,99053.0,3.0,632.64
12705.0,,1.0,328.89
12705.0,45273.0,1.0,384.47
12705.0,95015.0,1.0,286.7
12706.0,130181.0,3.0,866.25
12707.0,84691.0,2.0,519.36
12707.0,298.0,3.0,
12707.0,24707.0,,438.84
12708.0,11428.0,1.0,174.92
,71007.0,3.0,990.72
12709.0,100495.0,3.0,1051.77
12709.0,70252.0,1.0,85.9
12709.0,92225.0,1.0,329.39
12709.0,37291.0,1.0,398.89
12710.0,99631.0,2.0,903.28
12711.0,,3.0,1491.03
,99336.0,1.0,79.6
12711.0,50893.0,2.0,164.46
12711.0,126669.0,,285.76
12711.0,39449.0,2.0,291.1
12712.0,118005.0,1.0,370.46
12712.0,91687.0,3.0,452.82
12712.0,56640.0,3.0,402.81000000000006
12712.0,106871.0,2.0,506.08
,38685.0,1.0,406.72
12713.0,17568.0,3.0,932.25
12713.0,133898.0,3.0,1192.8600000000001
12713.0,32034.0,2.0,777.68
12713.0,68110.0,,457.74
12713.0,129034.0,3.0,758.55
12714.0,63901.0,1.0,81.24
12715.0,135310.0,1.0,499.11
12715.0,15454.0,1.0,366.54
12715.0,147795.0,2.0,384.8
12715.0,107445.0,3.0,1136.31
12716.0,129181.0,1.0,160.52
12716.0,,1.0,164.74
12716.0,84160.0,2.0,782.58
12716.0,6719.0,1.0,
12716.0,41603.0,3.0,888.03
12717.0,10532.0,1.0,109.36
12717.0,40625.0,3.0,1101.24
12718.0,,2.0,871.82
12718.0,48842.0,3.0,1417.1399999999999
12718.0,122714.0,1.0,377.42
12719.0,53087.0,3.0,269.94
12720.0,35855.0,1.0,273.75
12720.0,,2.0,204.42
,92261.0,1.0,98.01
12720.0,67834.0,1.0,427.56
12721.0,19181.0,1.0,343.02
12721.0,4565.0,3.0,780.96
12721.0,46368.0,2.0,291.86
12721.0,,1.0,384.5
12722.0,118729.0,1.0,417.84
12722.0,64759.0,2.0,744.78
,138052.0,3.0,621.8100000000001
,93560.0,2.0,881.82
12723.0,46413.0,2.0,887.2
12723.0,124345.0,2.0,260.94
12724.0,49079.0,1.0,497.56
12724.0,99983.0,3.0,1076.94
12724.0,146488.0,1.0,453.11
12724.0,98012.0,1.0,243.37
12724.0,,2.0,99.28
12725.0,81193.0,1.0,481.93
12725.0,13159.0,1.0,197.46
12726.0,126475.0,1.0,212.26
12726.0,135903.0,1.0,187.39
12726.0,107672.0,2.0,703.32
12726.0,,2.0,770.7
,70385.0,3.0,1189.8000000000002
12727.0,90139.0,2.0,223.26
12728.0,40251.0,1.0,315.05
12729.0,143181.0,2.0,963.82
12729.0,62499.0,2.0,636.14
12729.0,112526.0,2.0,734.5
12729.0,113274.0,2.0,513.5
12729.0,95783.0,2.0,694.98
12730.0,58491.0,2.0,265.24
12730.0,123496.0,1.0,29.59
12730.0,70797.0,1.0,355.08
12731.0,41714.0,2.0,821.14
12732.0,113980.0,1.0,80.29
12732.0,103239.0,1.0,57.95
12732.0,137420.0,1.0,116.32
12733.0,18505.0,3.0,1159.17
12733.0,127859.0,3.0,1430.22
12734.0,84351.0,2.0,
12734.0,50934.0,2.0,68.12
,107526.0,1.0,51.68
,119676.0,3.0,654.8100000000001
12734.0,78974.0,3.0,117.81
12735.0,24388.0,1.0,440.36
12736.0,132543.0,3.0,644.52
12736.0,105604.0,3.0,869.28
,28344.0,,221.49
,74972.0,1.0,249.7
12737.0,98586.0,1.0,
,70512.0,2.0,188.68
12737.0,5405.0,3.0,1017.6299999999999
12738.0,42678.0,2.0,224.86
12738.0,34345.0,2.0,509.2
12738.0,5788.0,2.0,565.54
12738.0,22936.0,2.0,996.28
12739.0,124764.0,1.0,475.54
12739.0,133301.0,3.0,1013.19
12739.0,49826.0,3.0,220.02
12740.0,138594.0,2.0,699.2
12741.0,25586.0,1.0,478.82
12741.0,9353.0,1.0,224.97
12741.0,99912.0,3.0,36.839999999999996
12741.0,59032.0,1.0,206.39
12741.0,67680.0,3.0,698.4300000000001
12742.0,69139.0,2.0,287.0
12742.0,90021.0,3.0,1229.6100000000001
12742.0,141023.0,3.0,382.14
12743.0,141235.0,2.0,132.2
12744.0,129308.0,1.0,363.31
