payment_id,order_id,payment_method,amount_paid,payment_date
7978.0,10704.0,,90.94,2024-04-19
7979.0,10705.0,Cash,2510.91,2024-07-21
7980.0,10706.0,Cash,991.04,2024-04-12
7981.0,10707.0,Cash,938.77,2024-06-05
7982.0,10708.0,Credit Card,2275.45,2024-06-08
7983.0,10709.0,Credit Card,3214.8199999999997,2024-04-03
7984.0,10711.0,Credit Card,841.62,2024-05-24
7985.0,10713.0,Credit Card,843.97,2024-06-29
,10714.0,Bank Transfer,2124.65,2024-06-19
7987.0,10715.0,Cash,95.0,2024-02-25
7988.0,10716.0,Credit Card,85.65,2024-06-01
7989.0,10717.0,PayPal,1737.0700000000002,2024-04-19
7990.0,10718.0,Credit Card,440.05,2024-05-14
7991.0,10720.0,Cash,,2024-06-07
7992.0,10721.0,Credit Card,2666.9500000000003,2024-07-03
7993.0,10722.0,Bank Transfer,1276.72,2024-06-06
7994.0,10723.0,PayPal,813.78,2024-07-09
7995.0,10724.0,Credit Card,263.34000000000003,2024-07-16
7996.0,,Credit Card,431.06,2024-06-26
7997.0,10726.0,Credit Card,2837.8300000000004,2024-05-28
7998.0,10727.0,Bank Transfer,295.7,2024-07-01
7999.0,10729.0,Credit Card,353.14,2024-05-05
8000.0,10731.0,Cash,873.98,2024-07-11
8001.0,10732.0,Cash,1243.34,
8002.0,10733.0,Bank Transfer,2373.1800000000003,2024-07-11
8003.0,,Credit Card,486.84000000000003,2024-03-10
8004.0,10735.0,Credit Card,,2024-06-02
8005.0,10736.0,,455.21000000000004,2024-07-19
8006.0,10737.0,Credit Card,,2024-04-29
8007.0,10738.0,Credit Card,,2024-06-04
8008.0,10739.0,Bank Transfer,1115.66,2024-07-27
8009.0,10740.0,Credit Card,566.13,2024-05-13
8010.0,10741.0,Credit Card,3596.2699999999995,2024-07-08
8011.0,10742.0,Bank Transfer,1971.84,2024-03-28
8012.0,,Credit Card,1330.56,2024-03-29
8013.0,10749.0,Credit Card,462.90000000000003,2024-05-21
8014.0,,PayPal,1300.28,2024-07-19
8015.0,10751.0,Bank Transfer,1990.3700000000001,2024-07-07
8016.0,10752.0,Credit Card,3141.7,2024-02-27
8017.0,10753.0,Cash,946.5899999999999,2024-07-11
8018.0,10755.0,Credit Card,35.31,2024-07-05
,10756.0,Bank Transfer,76.56,2024-05-22
8020.0,10757.0,PayPal,125.82,2024-05-05
8021.0,10758.0,Bank Transfer,2665.02,2024-06-28
8022.0,10759.0,Cash,4401.09,2024-05-24
8023.0,10760.0,Cash,2240.62,2024-06-12
8024.0,10763.0,Credit Card,1732.9099999999999,2024-04-18
8025.0,10765.0,,629.5,2024-06-17
8026.0,10766.0,Bank Transfer,,2024-04-02
8027.0,10767.0,PayPal,2412.95,2024-06-06
8028.0,10768.0,Credit Card,1053.82,2024-07-25
8029.0,10769.0,Bank Transfer,2101.62,2024-06-14
8030.0,10770.0,Credit Card,,2024-07-27
8031.0,10771.0,Cash,1667.21,2024-07-21
8032.0,10772.0,Credit Card,1442.1499999999999,2024-06-26
8033.0,10774.0,Credit Card,1724.27,2024-07-10
8034.0,10775.0,Credit Card,683.41,2024-05-21
8035.0,10777.0,Credit Card,2692.67,2024-02-02
,10779.0,Credit Card,1601.94,2024-05-02
8037.0,10780.0,Credit Card,2062.41,2024-04-06
8038.0,10781.0,PayPal,2714.8199999999997,2024-07-19
8039.0,10783.0,Bank Transfer,199.4,2024-06-15
8040.0,10784.0,Bank Transfer,507.59000000000003,2024-07-15
8041.0,10785.0,Credit Card,915.19,2024-04-05
8042.0,10786.0,Credit Card,1406.28,2024-03-19
8043.0,10787.0,Credit Card,938.99,2024-06-28
8044.0,10788.0,Bank Transfer,1324.77,2024-06-09
8045.0,10789.0,Credit Card,1536.44,2024-07-09
8046.0,10790.0,Cash,,2024-05-22
8047.0,10791.0,Bank Transfer,821.3599999999999,2024-07-25
8048.0,10792.0,Credit Card,518.4,2024-07-01
8049.0,10794.0,Credit Card,2418.65,2024-04-05
8050.0,10795.0,Bank Transfer,1600.4199999999998,2024-07-01
8051.0,10796.0,Bank Transfer,1660.77,2024-07-06
8052.0,10797.0,Bank Transfer,1889.45,2024-07-20
8053.0,10798.0,Credit Card,1996.8,2024-02-17
8054.0,,Bank Transfer,1821.47,2024-04-24
,,Cash,3837.96,2024-07-26
8056.0,,Cash,739.69,2024-06-01
8057.0,10804.0,Credit Card,2081.01,2024-07-17
8058.0,10805.0,Cash,1241.92,2024-06-04
8059.0,10806.0,Credit Card,1880.12,2024-03-15
8060.0,10808.0,Bank Transfer,2020.11,2024-06-19
8061.0,10809.0,Credit Card,219.01,2024-05-24
8062.0,10810.0,PayPal,494.04,2024-06-19
8063.0,10811.0,Credit Card,184.95,2024-07-26
8064.0,10812.0,,2536.96,2024-02-28
8065.0,10813.0,Credit Card,878.8299999999999,2024-04-27
8066.0,10814.0,Credit Card,2296.92,2024-06-08
8067.0,10816.0,Cash,1610.02,2024-07-26
8068.0,10818.0,Credit Card,829.6,2024-07-22
8069.0,10819.0,Credit Card,461.92,2024-04-18
8070.0,10821.0,Credit Card,,2024-03-21
8071.0,10822.0,Bank Transfer,3759.1400000000003,2024-03-04
8072.0,10824.0,Credit Card,2165.35,2024-07-07
8073.0,10825.0,Credit Card,1212.56,2024-06-01
8074.0,10826.0,PayPal,1659.27,2024-05-03
8075.0,10827.0,Cash,114.98,2024-04-06
,10828.0,Credit Card,2703.18,2024-05-24
8077.0,10829.0,Credit Card,1458.0200000000002,2024-07-20
8078.0,10830.0,Credit Card,971.8499999999999,2024-07-02
8079.0,,Bank Transfer,4052.2700000000004,2024-03-01
8080.0,10833.0,Cash,1298.43,2024-07-03
8081.0,10834.0,Credit Card,1271.85,2024-05-27
8082.0,10836.0,Cash,276.55,2024-06-29
8083.0,10837.0,Cash,2377.41,2024-07-16
8084.0,10838.0,Cash,310.23,2024-03-23
8085.0,10839.0,Cash,1225.88,2024-07-15
8086.0,10840.0,Credit Card,828.5699999999999,2024-07-19
8087.0,10841.0,Credit Card,2308.48,2024-07-20
8088.0,10844.0,Credit Card,2235.52,2024-07-25
8089.0,10848.0,Credit Card,3079.53,2024-03-20
8090.0,10849.0,Cash,299.74,2024-05-18
8091.0,10853.0,Credit Card,,2024-06-29
8092.0,10854.0,Bank Transfer,1802.09,2024-06-05
8093.0,10855.0,Bank Transfer,1871.7200000000003,2024-03-31
8094.0,10859.0,Credit Card,1530.76,2024-07-15
8095.0,10860.0,Credit Card,1334.82,2024-06-23
,10861.0,Credit Card,1531.37,2024-05-10
8097.0,10862.0,PayPal,892.32,2024-07-19
8098.0,10864.0,Credit Card,3091.8700000000003,2024-07-16
8099.0,10865.0,Credit Card,1320.6499999999999,2024-03-15
8100.0,10867.0,Credit Card,2044.04,2024-07-21
8101.0,10869.0,Credit Card,1322.78,2024-07-26
8102.0,10870.0,Bank Transfer,794.1,2024-05-11
8103.0,10871.0,Credit Card,1610.4899999999998,2024-03-15
8104.0,10873.0,Credit Card,1579.39,2024-05-06
8105.0,10874.0,Bank Transfer,1242.5,2024-07-26
,,Credit Card,579.12,2024-07-22
8107.0,10876.0,Cash,1674.51,2024-07-20
8108.0,10877.0,Credit Card,1208.27,2024-05-14
8109.0,10878.0,Cash,261.38,2024-05-07
8110.0,10879.0,Credit Card,606.34,2024-05-18
8111.0,10880.0,Credit Card,2026.4099999999999,2024-06-10
8112.0,10881.0,,524.79,2024-04-30
,10882.0,Credit Card,909.45,2024-05-28
8114.0,10883.0,Cash,133.9,2024-02-11
8115.0,10884.0,Credit Card,1006.7400000000001,2024-03-08
8116.0,10886.0,Credit Card,2915.7799999999997,2024-07-18
8117.0,10888.0,Bank Transfer,,2024-04-11
8118.0,10889.0,Bank Transfer,2417.4599999999996,2024-03-13
8119.0,10890.0,Credit Card,2505.5,2024-06-23
8120.0,10891.0,Credit Card,703.1999999999999,2024-06-11
8121.0,10892.0,Credit Card,2564.37,2024-03-31
8122.0,10893.0,Credit Card,775.64,2024-02-18
8123.0,10897.0,Credit Card,1137.54,2024-06-21
8124.0,10898.0,Bank Transfer,,2024-05-30
8125.0,10899.0,Credit Card,1254.9299999999998,2024-07-07
8126.0,10900.0,Bank Transfer,80.66,2024-03-13
8127.0,10902.0,Credit Card,13.15,2024-06-01
8128.0,10904.0,Bank Transfer,512.98,2024-05-02
8129.0,10905.0,Credit Card,,2024-07-23
,10906.0,Credit Card,179.04,2024-07-13
8131.0,10907.0,Credit Card,367.14,2024-05-30
8132.0,10908.0,Cash,1236.92,2024-02-28
8133.0,10909.0,Credit Card,325.11,2024-06-14
8134.0,10911.0,Cash,1524.7,2024-07-28
8135.0,10912.0,Credit Card,1626.9299999999998,2024-03-28
8136.0,10915.0,Credit Card,96.65,2024-05-08
8137.0,10916.0,Cash,891.3900000000001,2024-07-20
8138.0,10917.0,Cash,,2024-07-25
8139.0,10918.0,Bank Transfer,1138.68,2024-07-11
8140.0,10919.0,Cash,932.76,
8141.0,10921.0,Cash,4317.84,2024-07-27
8142.0,10922.0,Credit Card,2133.73,2024-06-09
8143.0,10923.0,Credit Card,1094.6,2024-07-18
8144.0,10926.0,Cash,739.42,2024-07-28
8145.0,10927.0,Cash,979.54,2024-07-09
8146.0,10928.0,Credit Card,2123.34,2024-06-05
8147.0,10929.0,Credit Card,164.28,2024-07-25
8148.0,10931.0,Credit Card,673.6800000000001,2024-04-09
8149.0,10934.0,,2334.5,2024-07-06
8150.0,10935.0,Bank Transfer,1062.58,2024-01-07
8151.0,10936.0,Credit Card,1041.23,2024-02-29
8152.0,10937.0,Credit Card,1530.5,2024-07-23
8153.0,10938.0,,1901.65,2024-05-06
8154.0,10939.0,Cash,,2024-06-15
8155.0,,Bank Transfer,2895.91,2024-06-27
8156.0,10941.0,Cash,164.59999999999997,2024-04-05
8157.0,10942.0,PayPal,174.67,
8158.0,10943.0,PayPal,429.64,2024-05-28
8159.0,10945.0,Cash,2038.0,2024-02-22
8160.0,10946.0,Credit Card,49.94,2024-07-13
8161.0,,Credit Card,2826.43,2024-05-25
8162.0,10949.0,Cash,1348.98,2024-06-13
8163.0,10950.0,Cash,1229.76,2024-05-30
8164.0,10951.0,Credit Card,2465.7299999999996,2024-07-15
8165.0,10952.0,Credit Card,946.1999999999999,2024-07-10
8166.0,10954.0,Bank Transfer,1601.69,2024-07-28
8167.0,10955.0,Credit Card,1084.4099999999999,2024-07-04
8168.0,10956.0,Credit Card,1514.5,2024-06-08
8169.0,10957.0,Bank Transfer,250.23,2024-06-01
8170.0,,Credit Card,1205.54,2024-06-23
8171.0,10959.0,Cash,,2024-07-23
8172.0,,Credit Card,,2024-01-24
8173.0,10962.0,Cash,1368.99,2024-07-04
8174.0,10963.0,Bank Transfer,98.84,2024-07-15
8175.0,10964.0,Bank Transfer,1186.23,2024-07-14
8176.0,10965.0,Bank Transfer,184.34,2024-04-28
8177.0,10966.0,Credit Card,1146.1999999999998,2024-06-07
8178.0,10967.0,Cash,2094.63,2024-07-04
8179.0,10971.0,Cash,1594.88,2024-03-07
8180.0,10973.0,Credit Card,2144.4399999999996,2024-03-26
8181.0,,,1694.9499999999998,2024-07-17
8182.0,10975.0,Credit Card,2192.5499999999997,2024-03-23
8183.0,10976.0,,2645.75,2024-07-20
,10977.0,Credit Card,,2024-06-26
8185.0,10978.0,Cash,327.61,2024-07-15
8186.0,10979.0,Credit Card,164.3,2024-05-24
8187.0,10980.0,Bank Transfer,595.64,2024-06-15
8188.0,10981.0,Cash,1591.59,2024-05-12
8189.0,10982.0,Credit Card,1324.83,2024-05-05
,,Cash,770.6,2024-06-03
8191.0,10987.0,Credit Card,2074.21,2024-06-09
8192.0,10988.0,Credit Card,1035.55,2024-07-21
8193.0,10989.0,Cash,491.49,
8194.0,10990.0,PayPal,2776.2799999999997,2024-04-17
8195.0,,Credit Card,918.78,2024-04-26
,10994.0,Credit Card,,2024-07-01
8197.0,10996.0,Credit Card,2366.97,
8198.0,10997.0,Credit Card,1352.71,2024-07-12
8199.0,10998.0,Credit Card,1257.5300000000002,2024-06-18
8200.0,11000.0,Bank Transfer,602.8299999999999,2024-07-27
8201.0,11001.0,Credit Card,1453.29,2024-03-06
8202.0,11004.0,Bank Transfer,1914.94,2024-06-16
8203.0,11005.0,Bank Transfer,1367.56,2024-06-12
8204.0,11006.0,Cash,2043.85,2024-06-06
8205.0,11009.0,Credit Card,2072.9900000000002,2024-07-27
8206.0,11013.0,Credit Card,1204.26,2024-06-17
8207.0,11015.0,Credit Card,2742.09,2024-04-27
8208.0,11016.0,Credit Card,323.87,2024-06-13
,11017.0,Credit Card,2847.45,2024-07-02
8210.0,11019.0,Cash,1435.81,2024-07-10
8211.0,11021.0,Credit Card,2773.3200000000006,2024-03-29
8212.0,11023.0,Credit Card,1123.86,2024-07-08
8213.0,11024.0,Bank Transfer,,2024-07-06
8214.0,11025.0,Credit Card,2503.92,2024-07-11
8215.0,11026.0,Cash,1428.63,2024-05-18
8216.0,11027.0,Credit Card,,2024-04-28
8217.0,11028.0,Credit Card,,2024-06-15
8218.0,11029.0,Cash,2235.69,2024-05-19
,11030.0,Cash,2699.8199999999997,2024-04-16
8220.0,11031.0,Cash,1211.75,2024-06-18
8221.0,11032.0,Credit Card,1068.8600000000001,2024-07-20
8222.0,11034.0,Credit Card,1114.09,2024-04-14
8223.0,,Credit Card,3276.44,2024-06-20
8224.0,11036.0,Bank Transfer,,2024-07-25
8225.0,11037.0,Credit Card,,2024-06-18
8226.0,11038.0,Bank Transfer,1904.5699999999997,2024-05-20
8227.0,11040.0,,1062.54,
8228.0,11041.0,Credit Card,975.49,2024-07-19
8229.0,11042.0,Credit Card,641.6100000000001,2024-07-20
8230.0,11044.0,Credit Card,825.28,2024-04-09
8231.0,11045.0,Bank Transfer,1438.02,2024-04-12
8232.0,11046.0,Cash,1049.92,2024-03-27
8233.0,11047.0,Cash,1998.54,2024-06-20
8234.0,11048.0,Bank Transfer,2663.25,2024-07-23
8235.0,11049.0,Cash,2513.96,2024-04-14
8236.0,11050.0,Credit Card,1308.8600000000001,2024-07-23
8237.0,11052.0,Credit Card,534.86,2024-07-03
8238.0,11053.0,PayPal,1492.84,2024-07-08
8239.0,11055.0,Cash,376.76,2024-05-23
8240.0,11056.0,Cash,1962.3,2024-04-18
8241.0,11057.0,Credit Card,850.32,2024-07-14
8242.0,11059.0,Credit Card,,2024-05-29
8243.0,11060.0,,1137.46,2024-03-17
8244.0,11061.0,Credit Card,294.24,2024-04-24
8245.0,11063.0,Credit Card,916.0699999999999,2024-07-05
8246.0,11064.0,Cash,2013.33,2024-06-24
8247.0,11065.0,Credit Card,,2024-07-21
8248.0,11066.0,Bank Transfer,969.4,2024-05-30
8249.0,11067.0,Bank Transfer,1495.51,2024-07-26
8250.0,11068.0,Cash,1364.97,2024-05-22
8251.0,11070.0,PayPal,1010.5600000000001,2024-06-16
8252.0,11071.0,,3112.2699999999995,2024-07-03
8253.0,11072.0,Bank Transfer,802.0699999999999,2024-06-13
8254.0,11073.0,Credit Card,2401.8599999999997,2024-04-15
8255.0,11074.0,Credit Card,3240.7300000000005,2024-03-16
8256.0,11075.0,Cash,2587.6,2024-03-07
8257.0,11076.0,,2492.37,2024-07-23
8258.0,11077.0,,102.14999999999999,2024-07-12
8259.0,11078.0,Credit Card,1263.13,2024-07-07
8260.0,11079.0,Credit Card,107.44,2024-07-27
8261.0,11080.0,PayPal,,
8262.0,11081.0,Credit Card,2178.24,2024-07-15
8263.0,11083.0,Credit Card,2570.39,2024-07-23
8264.0,11086.0,Credit Card,2531.5,2024-05-10
8265.0,11087.0,Credit Card,2008.25,2024-07-17
8266.0,11088.0,Cash,1235.21,2024-03-17
8267.0,11089.0,PayPal,1451.1399999999999,2024-06-12
8268.0,11090.0,Credit Card,1964.0200000000002,2024-04-12
8269.0,11091.0,Credit Card,2912.25,2024-04-20
8270.0,11092.0,Bank Transfer,1104.29,2024-07-15
8271.0,,Cash,1181.46,2024-07-23
8272.0,11096.0,Credit Card,873.06,2024-06-10
8273.0,11097.0,Credit Card,2203.98,2024-05-22
8274.0,11099.0,,593.89,2024-06-05
8275.0,11100.0,Cash,2338.2000000000003,2024-04-27
8276.0,11101.0,Credit Card,1300.0400000000002,2024-07-15
8277.0,11102.0,Bank Transfer,291.42,2024-07-27
8278.0,11103.0,Credit Card,1531.16,2024-06-03
,11105.0,,652.93,2024-07-26
8280.0,,Credit Card,1974.8600000000001,2024-05-22
8281.0,11107.0,Credit Card,2355.2200000000003,2024-07-03
8282.0,11109.0,Cash,1662.65,2024-06-30
8283.0,11110.0,Credit Card,3104.5799999999995,2024-07-01
8284.0,11113.0,Bank Transfer,353.92,2024-07-03
8285.0,11114.0,Cash,1952.92,2024-06-17
8286.0,11116.0,Cash,1533.22,
8287.0,11118.0,Credit Card,,2024-04-22
8288.0,11119.0,Credit Card,356.46,2024-04-29
8289.0,11120.0,Credit Card,2691.72,2024-03-31
8290.0,11124.0,Credit Card,887.0699999999999,
8291.0,11125.0,Credit Card,2913.15,2024-07-25
8292.0,11126.0,Bank Transfer,437.27000000000004,2024-07-17
8293.0,11127.0,Cash,1610.37,2024-07-07
8294.0,11129.0,Cash,1604.68,2024-07-02
8295.0,,Credit Card,1064.2,2024-06-13
8296.0,11132.0,Credit Card,581.56,2024-07-05
8297.0,11133.0,Cash,225.33,2024-03-28
8298.0,11134.0,Credit Card,341.75,2024-02-16
8299.0,11135.0,Bank Transfer,,2024-07-11
8300.0,11136.0,Bank Transfer,,2024-07-23
8301.0,11137.0,PayPal,1824.91,2024-04-14
8302.0,11138.0,Cash,3188.37,2024-07-25
,11139.0,Bank Transfer,,2024-06-05
8304.0,11142.0,Credit Card,756.56,2024-02-15
8305.0,11144.0,Credit Card,3524.1399999999994,2024-04-17
8306.0,11145.0,Bank Transfer,2429.3,2024-07-02
8307.0,11146.0,Bank Transfer,1599.7299999999998,2024-03-16
8308.0,11147.0,Credit Card,1297.4399999999998,2024-06-13
8309.0,11148.0,Credit Card,,2024-06-17
8310.0,11150.0,Credit Card,607.23,2024-05-14
8311.0,,Cash,2637.05,2024-06-10
8312.0,11154.0,Credit Card,1912.21,2024-07-20
8313.0,11155.0,Cash,460.47,2024-03-24
8314.0,11158.0,Bank Transfer,2097.8199999999997,2024-07-20
8315.0,11159.0,Cash,116.58,2024-06-06
8316.0,11160.0,Cash,404.1,2024-07-20
8317.0,11162.0,Credit Card,39.86,2024-07-24
8318.0,11163.0,Credit Card,2094.08,2024-07-12
8319.0,11164.0,Cash,381.90999999999997,2024-07-23
8320.0,11165.0,Credit Card,3352.4,2024-07-25
8321.0,11166.0,Credit Card,,2024-07-02
8322.0,11168.0,Bank Transfer,786.96,2024-03-27
8323.0,11169.0,Credit Card,,2024-05-15
8324.0,11170.0,Credit Card,1083.88,2024-04-08
8325.0,11171.0,Cash,1625.95,2024-05-16
8326.0,11172.0,Cash,904.3499999999999,
8327.0,11173.0,Credit Card,1969.6599999999999,2024-02-18
8328.0,11174.0,Cash,2481.0899999999997,2024-07-09
,11175.0,Credit Card,1413.52,2024-03-11
8330.0,11176.0,Cash,1064.6299999999999,2024-04-09
8331.0,11177.0,Bank Transfer,1702.0700000000002,2024-04-29
8332.0,11178.0,Credit Card,2787.05,2024-06-13
8333.0,11179.0,Credit Card,3384.76,2024-07-08
8334.0,11180.0,Bank Transfer,1091.41,2024-04-26
8335.0,11181.0,Credit Card,3725.45,2024-04-16
8336.0,11182.0,Bank Transfer,619.77,2024-06-28
8337.0,11183.0,Credit Card,3122.0,2024-07-19
8338.0,11184.0,Bank Transfer,48.57,2024-05-17
8339.0,11185.0,Bank Transfer,2700.9700000000003,2024-04-18
,11186.0,Credit Card,2473.44,2024-06-13
8341.0,11187.0,Bank Transfer,2610.0,2024-05-29
8342.0,11188.0,Credit Card,2230.8199999999997,2024-04-07
8343.0,11189.0,Credit Card,457.22,2024-06-19
8344.0,11192.0,Credit Card,1062.36,2024-05-30
8345.0,11193.0,Credit Card,,2024-05-31
8346.0,11194.0,Credit Card,795.03,2024-07-25
8347.0,11196.0,Credit Card,264.48,2024-05-01
8348.0,11197.0,Bank Transfer,1560.19,2024-01-20
8349.0,11198.0,Credit Card,3131.04,2024-07-10
8350.0,11199.0,Credit Card,3166.85,2024-07-23
8351.0,11200.0,Cash,3646.7599999999993,2024-05-08
8352.0,11201.0,Credit Card,2210.08,2024-07-25
8353.0,11202.0,Bank Transfer,,2024-05-01
8354.0,11204.0,Bank Transfer,1777.16,2024-04-25
8355.0,11206.0,Credit Card,1378.9399999999998,2024-04-09
8356.0,11207.0,Credit Card,264.7,2024-05-03
8357.0,11209.0,Credit Card,696.24,2024-06-24
8358.0,11211.0,Credit Card,145.3,2024-06-26
8359.0,11212.0,Credit Card,630.33,2024-07-27
8360.0,11213.0,Bank Transfer,1547.17,2024-06-20
8361.0,11214.0,Bank Transfer,257.46,2024-07-22
8362.0,11215.0,,1238.46,2024-07-21
8363.0,11216.0,Credit Card,599.9399999999999,2024-07-07
8364.0,11217.0,Credit Card,3461.879999999999,2024-06-29
8365.0,11218.0,Bank Transfer,1224.0,2024-07-16
8366.0,11219.0,,146.56,2024-07-18
8367.0,11220.0,Cash,1657.71,2024-02-15
8368.0,11222.0,Credit Card,1619.44,
,11223.0,Credit Card,3020.99,2024-05-12
8370.0,11224.0,Credit Card,232.35000000000002,
8371.0,11225.0,Credit Card,1235.34,2024-06-28
8372.0,11226.0,Cash,2779.2700000000004,2024-07-26
8373.0,11228.0,Credit Card,111.63,2024-01-31
8374.0,11229.0,Cash,769.4000000000001,2024-05-26
8375.0,11230.0,Credit Card,,2024-07-26
8376.0,11231.0,Credit Card,1155.6100000000001,2024-07-12
8377.0,11232.0,Cash,,2024-07-26
8378.0,11233.0,Credit Card,2741.88,2024-05-10
8379.0,11234.0,Credit Card,1265.5,2024-02-08
8380.0,11236.0,Credit Card,1091.68,2024-04-24
8381.0,11237.0,Bank Transfer,2813.59,2024-02-25
8382.0,11238.0,Bank Transfer,740.7,2024-07-17
8383.0,11241.0,PayPal,1089.32,2024-03-23
8384.0,,PayPal,38.02,2024-07-24
8385.0,11244.0,Credit Card,1365.05,2024-06-24
8386.0,11245.0,Bank Transfer,2046.59,2024-06-21
8387.0,11246.0,,2589.08,2024-07-12
8388.0,11247.0,Credit Card,68.7,2024-06-16
8389.0,,PayPal,568.3,2024-06-05
8390.0,11249.0,Credit Card,725.0199999999999,2024-05-27
8391.0,11252.0,Cash,364.6,2024-07-23
8392.0,11253.0,Cash,2589.41,
8393.0,11256.0,Bank Transfer,229.86,2024-07-12
8394.0,11257.0,Credit Card,382.64,2024-06-30
8395.0,11259.0,Credit Card,2263.0,
8396.0,11262.0,Credit Card,891.6600000000001,2024-07-10
8397.0,11263.0,Bank Transfer,1576.98,2024-03-16
8398.0,11265.0,Cash,969.62,2024-06-03
8399.0,11266.0,Cash,835.72,2024-07-25
8400.0,11267.0,Credit Card,775.84,2024-07-06
8401.0,,Credit Card,1092.03,2024-05-05
8402.0,11269.0,Bank Transfer,2236.85,2024-06-16
8403.0,11270.0,Cash,2224.94,2024-06-28
8404.0,11271.0,Credit Card,880.3199999999999,2024-05-08
8405.0,,Cash,479.59,2024-07-08
8406.0,11274.0,Bank Transfer,2652.63,2024-06-11
8407.0,11275.0,,,2024-07-21
8408.0,11276.0,Cash,1571.5,2024-05-13
8409.0,11277.0,Credit Card,,2024-05-03
8410.0,11278.0,Cash,1350.3600000000001,2024-07-04
8411.0,11279.0,Credit Card,,2024-07-15
8412.0,11281.0,Credit Card,1438.73,2024-07-05
8413.0,11282.0,Credit Card,1477.55,2024-05-29
8414.0,11283.0,PayPal,2827.66,2024-07-27
8415.0,11285.0,Credit Card,1303.73,2024-07-23
,11286.0,Cash,61.56,2024-06-09
8417.0,11289.0,Cash,2586.36,2024-06-24
8418.0,11290.0,Cash,,2024-07-25
8419.0,11292.0,Credit Card,1079.62,2024-01-21
8420.0,11293.0,Credit Card,3978.0899999999997,2024-07-22
8421.0,,Bank Transfer,959.5900000000001,2024-06-29
8422.0,11295.0,Credit Card,2233.08,
8423.0,11296.0,Credit Card,613.11,2024-06-08
8424.0,11297.0,Cash,56.37,2024-06-09
8425.0,11298.0,Credit Card,2090.43,2024-01-28
8426.0,11299.0,Credit Card,2875.2000000000003,2024-05-09
8427.0,11300.0,Credit Card,512.67,2024-04-10
8428.0,11301.0,Credit Card,1032.02,2024-05-27
8429.0,,Cash,1092.1200000000001,2024-03-10
8430.0,11304.0,Cash,2133.16,2024-04-19
8431.0,11306.0,Cash,493.08000000000004,2024-07-15
,11308.0,Credit Card,3331.82,2024-05-31
8433.0,11309.0,Cash,1658.27,2024-06-08
8434.0,11311.0,Cash,1692.8899999999999,2024-05-08
8435.0,11312.0,Bank Transfer,2853.48,2024-07-25
8436.0,11313.0,Bank Transfer,1220.6100000000001,2024-07-24
8437.0,,PayPal,1413.79,2024-07-08
8438.0,11315.0,Cash,907.9,2024-07-27
8439.0,11318.0,Bank Transfer,215.70000000000002,2024-04-02
8440.0,11320.0,Credit Card,871.6500000000001,2024-07-03
8441.0,11321.0,Credit Card,,2024-02-29
8442.0,11322.0,PayPal,2622.38,2024-07-07
8443.0,11323.0,Cash,890.3800000000001,2024-07-23
8444.0,11324.0,Bank Transfer,3270.05,2024-05-20
8445.0,11325.0,Credit Card,644.74,2024-04-15
,11326.0,PayPal,1823.1599999999999,2024-01-23
8447.0,11328.0,Bank Transfer,1620.55,2024-05-10
8448.0,11329.0,Bank Transfer,1653.0,2024-05-30
8449.0,11330.0,PayPal,1439.47,2024-07-27
8450.0,11331.0,Credit Card,1132.6,2024-06-15
8451.0,11333.0,Cash,178.98,2024-02-27
8452.0,11334.0,,1779.56,2024-07-04
8453.0,,Cash,223.55,2024-07-06
8454.0,11336.0,Credit Card,,2024-06-12
8455.0,11337.0,Credit Card,1544.4399999999998,2024-05-21
8456.0,11338.0,PayPal,1857.6599999999999,2024-05-18
8457.0,11339.0,Credit Card,1724.5100000000002,2024-07-23
,11341.0,Cash,212.32,2024-04-18
8459.0,11343.0,Credit Card,492.42,2024-02-29
8460.0,11344.0,Bank Transfer,2806.77,
8461.0,11345.0,Credit Card,1348.57,2024-07-12
8462.0,11346.0,Credit Card,565.34,2024-07-26
8463.0,,Credit Card,,2024-04-24
8464.0,11348.0,Credit Card,,2024-06-13
8465.0,,Credit Card,,2024-05-24
8466.0,11350.0,Cash,35.25,2024-03-07
8467.0,11352.0,Cash,2765.1499999999996,2024-05-21
8468.0,11354.0,Cash,689.4300000000001,2024-07-26
8469.0,11356.0,Credit Card,2525.8999999999996,2024-04-29
8470.0,11357.0,Credit Card,1962.04,2024-07-08
8471.0,11358.0,Cash,2198.15,2024-07-16
8472.0,11359.0,Credit Card,1868.9000000000003,2024-07-05
8473.0,11360.0,Credit Card,1228.98,2024-05-27
8474.0,11361.0,Credit Card,1345.1599999999999,2024-07-25
8475.0,,Credit Card,1764.81,2024-07-27
8476.0,11363.0,Credit Card,2458.43,2024-07-14
8477.0,11364.0,Bank Transfer,1026.64,2024-07-11
8478.0,11365.0,PayPal,989.5,2024-05-28
8479.0,11367.0,Cash,1165.81,2024-04-02
8480.0,,Cash,2335.9700000000003,2024-05-17
8481.0,11370.0,Credit Card,1069.66,2024-07-07
8482.0,11371.0,Credit Card,2930.1800000000003,2024-07-06
8483.0,11372.0,Bank Transfer,461.87,2024-04-17
8484.0,11373.0,Credit Card,985.6099999999999,2024-05-13
8485.0,11374.0,Cash,2620.36,2024-07-16
8486.0,11375.0,Credit Card,1197.4,2024-06-27
8487.0,11376.0,Bank Transfer,,2024-06-05
8488.0,11377.0,Bank Transfer,1199.56,2024-07-24
8489.0,11378.0,Bank Transfer,774.15,2024-04-03
