order_id,customer_id,order_date,order_status
9159.0,1989.0,2024-03-22,Paid
9160.0,5755.0,2024-02-14,Paid
9161.0,329.0,2024-04-27,Delivered
9162.0,8046.0,2024-05-29,Sent
9163.0,608.0,2024-04-03,Paid
,7557.0,2024-01-08,Canceled
9165.0,4960.0,2024-04-05,Sent
9166.0,7680.0,2024-07-18,Pending
9167.0,4941.0,2024-02-24,Canceled
9168.0,2852.0,2024-01-22,Canceled
9169.0,7945.0,2024-06-30,Sent
9170.0,470.0,2024-06-08,Sent
9171.0,4557.0,2024-06-22,Paid
9172.0,5599.0,,Paid
9173.0,5453.0,2024-01-22,Delivered
9174.0,9791.0,2024-04-11,Paid
9175.0,943.0,2024-06-17,Sent
9176.0,7671.0,2024-06-19,Paid
9177.0,8088.0,2024-05-21,Pending
9178.0,,2024-06-18,Paid
9179.0,1732.0,2024-06-15,Sent
9180.0,8716.0,2024-04-09,Paid
9181.0,8409.0,2024-01-17,Delivered
9182.0,7923.0,2024-04-28,Paid
9183.0,9317.0,2024-02-27,Delivered
9184.0,9296.0,2024-06-15,
,4847.0,2024-03-12,Pending
9186.0,,2024-03-09,Paid
9187.0,2316.0,2024-07-16,Sent
9188.0,5313.0,2024-06-23,Paid
9189.0,9642.0,2024-01-22,Paid
9190.0,4080.0,2024-06-27,Paid
9191.0,4551.0,2024-03-09,Pending
9192.0,664.0,,Canceled
9193.0,5028.0,,Paid
9194.0,3382.0,2024-03-24,Sent
9195.0,2086.0,2024-06-11,Delivered
9196.0,,2024-02-27,Sent
9197.0,4385.0,2024-05-24,Sent
9198.0,2920.0,2024-07-01,Delivered
9199.0,808.0,2024-05-25,Delivered
9200.0,5768.0,2024-05-28,Paid
9201.0,7112.0,2024-07-13,Sent
9202.0,9759.0,2024-01-29,Paid
9203.0,5363.0,2024-01-19,Paid
9204.0,1718.0,2024-03-25,Delivered
9205.0,8333.0,2024-02-02,Canceled
9206.0,9072.0,2024-07-25,Paid
9207.0,7999.0,2024-04-30,Pending
9208.0,4103.0,2024-02-17,Delivered
9209.0,827.0,2024-04-21,Paid
9210.0,8099.0,2024-01-16,Paid
9211.0,,2024-01-16,Pending
9212.0,3630.0,2024-06-26,Paid
9213.0,5408.0,2024-06-05,Delivered
9214.0,7882.0,2024-02-24,Sent
9215.0,6314.0,2024-05-31,Paid
9216.0,3419.0,2024-03-13,Delivered
9217.0,3619.0,,Delivered
,823.0,2024-05-06,Delivered
9219.0,5952.0,2024-06-24,Paid
9220.0,7125.0,2024-03-13,Paid
9221.0,1244.0,2024-07-09,Delivered
9222.0,5405.0,2024-05-08,Pending
9223.0,5162.0,2024-01-26,Sent
9224.0,4157.0,2024-04-02,Delivered
9225.0,5393.0,2024-03-23,Pending
9226.0,3893.0,2024-07-04,Paid
9227.0,281.0,2024-03-08,Sent
9228.0,3051.0,2024-01-18,Paid
9229.0,8342.0,,Pending
,2295.0,2024-05-26,Paid
9231.0,216.0,2024-01-11,Paid
9232.0,7589.0,2024-02-19,Paid
9233.0,6803.0,,Sent
9234.0,1897.0,2024-04-17,Paid
9235.0,8693.0,2024-04-19,Sent
9236.0,4709.0,2024-05-28,Delivered
9237.0,8468.0,2024-04-20,Paid
9238.0,3223.0,,Paid
9239.0,5996.0,2024-04-24,Pending
9240.0,1761.0,2024-01-19,Paid
9241.0,9540.0,2024-04-29,Sent
9242.0,4607.0,2024-03-31,Pending
9243.0,1171.0,2024-03-23,Sent
9244.0,393.0,2024-07-14,Sent
9245.0,3743.0,2024-03-03,Sent
9246.0,5268.0,2024-04-19,Delivered
,3569.0,2024-04-21,Sent
9248.0,8855.0,2024-03-17,Pending
9249.0,8405.0,2024-04-18,Paid
9250.0,5023.0,2024-02-06,Pending
,2525.0,2024-06-15,Delivered
9252.0,4445.0,2024-03-28,Paid
9253.0,,2024-05-30,Delivered
9254.0,2205.0,2024-04-05,Paid
9255.0,,2024-06-20,Paid
9256.0,3341.0,2024-06-07,Delivered
9257.0,2858.0,2024-03-02,Paid
9258.0,1614.0,2024-04-03,Sent
9259.0,5650.0,2024-07-01,Delivered
9260.0,4903.0,2024-01-20,Delivered
,4527.0,2024-06-30,Paid
9262.0,1631.0,2024-07-13,Sent
9263.0,8449.0,2024-04-16,Paid
9264.0,,2024-06-17,Sent
9265.0,1767.0,2024-05-05,Pending
9266.0,,2024-01-18,Paid
9267.0,4582.0,2024-07-25,Paid
9268.0,403.0,2024-04-25,Paid
9269.0,,2024-04-01,Delivered
9270.0,130.0,2024-03-14,Pending
9271.0,2588.0,2024-02-05,Sent
9272.0,4884.0,2024-03-06,Delivered
9273.0,7621.0,2024-07-05,Pending
9274.0,1428.0,2024-07-22,Canceled
9275.0,7071.0,2024-01-29,Pending
9276.0,7861.0,,Pending
9277.0,9476.0,2024-04-19,Paid
9278.0,6439.0,2024-02-26,Sent
9279.0,8720.0,2024-01-12,Paid
9280.0,6675.0,2024-06-20,Sent
9281.0,,2024-06-02,Pending
9282.0,,2024-06-02,Pending
9283.0,4376.0,2024-02-05,Pending
9284.0,9864.0,2024-06-15,Pending
9285.0,166.0,2024-03-14,Paid
9286.0,3585.0,2024-04-20,Delivered
9287.0,9101.0,2024-05-31,Paid
9288.0,1183.0,2024-07-12,Pending
9289.0,9519.0,2024-02-01,Paid
9290.0,3983.0,2024-06-21,Paid
9291.0,7361.0,2024-06-02,Canceled
9292.0,3649.0,2024-06-23,Paid
9293.0,1512.0,2024-06-26,Sent
9294.0,1616.0,2024-03-20,Paid
9295.0,308.0,2024-03-23,Paid
,3010.0,2024-04-17,Canceled
9297.0,2582.0,,Paid
9298.0,7533.0,2024-01-31,Pending
9299.0,5444.0,2024-05-25,Delivered
9300.0,4247.0,2024-05-12,Sent
9301.0,394.0,2024-01-29,Canceled
,6367.0,2024-05-16,Delivered
,5646.0,2024-06-20,Pending
9304.0,9446.0,2024-03-28,Sent
9305.0,3690.0,2024-06-18,Canceled
9306.0,617.0,2024-05-10,Paid
9307.0,27.0,2024-01-13,Paid
9308.0,6015.0,2024-04-05,Paid
9309.0,5851.0,2024-06-24,Sent
9310.0,9190.0,2024-07-16,Sent
,5065.0,2024-05-09,Paid
9312.0,1968.0,2024-02-22,Sent
9313.0,6809.0,2024-04-21,Paid
,6277.0,2024-07-16,Paid
,3770.0,2024-04-06,Paid
,4347.0,2024-05-25,Pending
9317.0,1813.0,2024-05-24,Delivered
9318.0,6069.0,2024-05-10,Delivered
9319.0,3223.0,2024-07-25,Delivered
9320.0,2591.0,2024-03-01,Paid
9321.0,8560.0,2024-03-10,Pending
9322.0,7770.0,2024-05-25,Pending
9323.0,5939.0,2024-05-17,Canceled
9324.0,5955.0,2024-03-08,Pending
9325.0,2873.0,2024-03-14,Pending
9326.0,9337.0,2024-06-02,Paid
9327.0,872.0,2024-07-11,Sent
9328.0,551.0,2024-07-12,Canceled
9329.0,5643.0,2024-05-12,Pending
9330.0,9196.0,2024-02-05,Paid
9331.0,9534.0,2024-01-30,Delivered
9332.0,9649.0,2024-07-07,Paid
9333.0,3917.0,2024-06-09,Pending
9334.0,4200.0,2024-04-27,Paid
,188.0,2024-06-09,Paid
9336.0,5604.0,2024-07-10,Paid
9337.0,985.0,2024-02-23,Delivered
9338.0,7674.0,2024-06-18,Pending
9339.0,7424.0,2024-02-14,Pending
9340.0,4206.0,2024-06-14,Pending
9341.0,2233.0,2024-06-29,Pending
9342.0,4296.0,2024-07-13,Paid
9343.0,6415.0,2024-04-10,Paid
9344.0,969.0,2024-02-24,Pending
9345.0,7223.0,2024-01-24,Pending
9346.0,8788.0,2024-04-28,Paid
9347.0,5966.0,2024-05-23,Sent
9348.0,2205.0,2024-03-29,
9349.0,3485.0,2024-06-23,Delivered
9350.0,7951.0,2024-06-01,Delivered
,3402.0,2024-03-10,Pending
9352.0,890.0,2024-07-05,Delivered
,8314.0,2024-01-21,Pending
9354.0,8543.0,2024-02-14,Pending
9355.0,9731.0,2024-01-04,Paid
9356.0,9694.0,,Paid
9357.0,5074.0,2024-02-24,Delivered
9358.0,8070.0,2024-05-08,
9359.0,,2024-06-27,Paid
9360.0,271.0,2024-03-12,Delivered
9361.0,4310.0,2024-06-29,Pending
9362.0,6848.0,2024-01-26,Sent
9363.0,546.0,2024-06-11,Paid
9364.0,9210.0,2024-03-16,Sent
9365.0,5061.0,2024-05-26,Delivered
9366.0,2537.0,2024-06-22,Paid
9367.0,9866.0,2024-05-06,Delivered
9368.0,5194.0,,Pending
,2187.0,2024-01-19,Pending
9370.0,4259.0,,Paid
9371.0,3041.0,2024-05-05,Paid
9372.0,9746.0,2024-06-18,Pending
9373.0,7605.0,,Sent
9374.0,4085.0,2024-05-30,Paid
9375.0,341.0,2024-04-15,Paid
9376.0,5095.0,2024-07-03,Paid
9377.0,1465.0,2024-04-01,
9378.0,8764.0,,Sent
9379.0,2571.0,2024-06-15,Pending
9380.0,429.0,2024-06-23,Delivered
9381.0,3168.0,2024-07-09,Sent
9382.0,4276.0,2024-01-13,Pending
9383.0,758.0,2024-02-07,Pending
9384.0,1545.0,2024-03-26,Pending
9385.0,4186.0,2024-07-07,Canceled
9386.0,693.0,2024-05-18,Pending
9387.0,9108.0,2024-02-07,Delivered
9388.0,1308.0,2024-02-25,Paid
9389.0,2308.0,2024-01-30,Sent
9390.0,7555.0,2024-05-26,Paid
9391.0,235.0,2024-01-04,Pending
,8155.0,2024-06-10,Delivered
9393.0,5255.0,2024-06-15,Delivered
9394.0,9640.0,2024-05-05,Paid
9395.0,8378.0,2024-07-21,Paid
9396.0,9707.0,2024-06-26,Paid
9397.0,1442.0,2024-01-24,Sent
9398.0,,2024-06-28,Canceled
9399.0,6293.0,2024-01-04,Delivered
9400.0,9407.0,2024-03-11,Paid
9401.0,44.0,2024-06-02,Delivered
9402.0,117.0,2024-01-27,Paid
9403.0,4414.0,2024-01-20,Delivered
9404.0,4947.0,2024-03-20,Pending
9405.0,398.0,2024-04-24,Pending
9406.0,8964.0,2024-03-02,Paid
9407.0,858.0,,Canceled
9408.0,7170.0,2024-05-02,Delivered
9409.0,3596.0,,Pending
9410.0,,2024-03-29,Pending
9411.0,5979.0,2024-01-27,Paid
9412.0,3285.0,2024-02-14,Paid
9413.0,9940.0,2024-04-09,Delivered
9414.0,8454.0,2024-02-01,Delivered
9415.0,,2024-01-30,Pending
9416.0,3234.0,2024-05-08,Paid
9417.0,1869.0,2024-02-20,Sent
9418.0,6714.0,2024-01-16,Pending
,5530.0,2024-05-14,Pending
,768.0,,Pending
9421.0,5199.0,2024-04-19,Paid
9422.0,6515.0,2024-06-06,
9423.0,8120.0,2024-01-09,Sent
9424.0,530.0,2024-05-28,Sent
9425.0,2866.0,2024-03-26,Paid
9426.0,1827.0,,Sent
9427.0,3892.0,2024-06-22,Paid
9428.0,1099.0,2024-03-17,Sent
9429.0,1445.0,2024-05-09,Paid
9430.0,3995.0,2024-06-29,Paid
9431.0,8983.0,2024-01-31,Delivered
9432.0,,2024-04-15,Pending
9433.0,3811.0,2024-03-04,Paid
9434.0,8639.0,2024-03-31,Sent
9435.0,4919.0,2024-03-01,Pending
9436.0,2772.0,2024-03-08,Paid
9437.0,9650.0,2024-06-04,Pending
9438.0,1050.0,,Pending
9439.0,3858.0,,Paid
9440.0,9809.0,2024-04-17,Paid
9441.0,1393.0,2024-03-27,Delivered
9442.0,311.0,2024-01-24,Sent
9443.0,3981.0,2024-04-05,Pending
,7459.0,2024-06-18,Paid
9445.0,3595.0,2024-04-28,Paid
9446.0,8441.0,2024-01-10,Paid
9447.0,6848.0,2024-02-26,Canceled
9448.0,5652.0,2024-01-05,Paid
9449.0,1591.0,2024-03-11,Sent
9450.0,4841.0,2024-06-22,Delivered
9451.0,5139.0,2024-01-30,Paid
9452.0,9894.0,2024-05-15,Delivered
9453.0,6497.0,2024-03-24,Canceled
9454.0,6893.0,,Pending
9455.0,9187.0,2024-06-25,Paid
9456.0,,2024-06-15,Delivered
9457.0,2026.0,2024-06-08,Paid
9458.0,7799.0,2024-01-03,Sent
9459.0,8225.0,2024-04-23,Delivered
9460.0,5899.0,2024-02-17,Pending
9461.0,8411.0,2024-05-29,Delivered
9462.0,3593.0,2024-05-26,Paid
9463.0,4552.0,2024-01-16,Sent
9464.0,7977.0,2024-03-19,Pending
9465.0,5604.0,2024-04-25,Delivered
9466.0,2633.0,2024-01-04,Canceled
9467.0,3105.0,2024-07-18,Pending
9468.0,8302.0,2024-06-10,Pending
9469.0,2830.0,2024-06-07,Sent
9470.0,5593.0,2024-04-15,Delivered
9471.0,2156.0,2024-01-30,Delivered
9472.0,4933.0,2024-03-15,Delivered
9473.0,4738.0,2024-03-07,Sent
9474.0,7621.0,,Paid
9475.0,4109.0,2024-07-03,Sent
9476.0,3851.0,2024-07-22,Delivered
9477.0,8513.0,2024-05-28,Pending
9478.0,6283.0,2024-02-01,Pending
9479.0,5949.0,2024-06-22,Pending
9480.0,9867.0,2024-03-30,Delivered
9481.0,2386.0,2024-07-05,Paid
9482.0,7860.0,2024-06-06,Pending
,9313.0,2024-06-16,Paid
9484.0,5143.0,2024-03-03,Sent
9485.0,1491.0,2024-05-22,Sent
9486.0,8551.0,2024-01-06,Canceled
9487.0,2829.0,2024-03-29,Paid
9488.0,2141.0,2024-01-15,Pending
9489.0,2688.0,2024-03-12,Paid
,3589.0,2024-03-11,Sent
9491.0,1197.0,,Paid
9492.0,8834.0,2024-01-19,Sent
9493.0,3594.0,2024-02-26,Paid
9494.0,5841.0,,Pending
9495.0,5711.0,2024-05-24,Sent
9496.0,5177.0,2024-06-10,Delivered
9497.0,5278.0,2024-05-18,Paid
9498.0,8452.0,2024-04-27,Delivered
9499.0,4517.0,2024-06-01,Pending
9500.0,194.0,2024-01-08,Delivered
9501.0,6134.0,2024-07-19,Paid
9502.0,4162.0,2024-02-03,Paid
,8477.0,,Delivered
9504.0,9031.0,2024-04-11,Pending
9505.0,8655.0,2024-06-01,Paid
9506.0,7540.0,2024-07-11,Sent
9507.0,3850.0,,Delivered
9508.0,526.0,2024-01-24,Pending
9509.0,7971.0,2024-01-09,Paid
9510.0,6403.0,2024-04-27,Paid
9511.0,7335.0,2024-05-29,Paid
9512.0,6821.0,2024-03-24,Paid
9513.0,3936.0,2024-07-12,Paid
9514.0,3588.0,2024-06-24,Pending
9515.0,2658.0,2024-05-16,Delivered
9516.0,6314.0,2024-05-21,Sent
9517.0,1363.0,,Delivered
9518.0,6473.0,2024-05-17,Paid
9519.0,8747.0,2024-06-04,Paid
9520.0,5311.0,2024-01-08,Sent
9521.0,6131.0,2024-05-31,Delivered
9522.0,8583.0,2024-06-26,
9523.0,1365.0,2024-02-24,Pending
9524.0,2404.0,2024-03-23,Paid
9525.0,3742.0,2024-05-13,Sent
9526.0,459.0,2024-03-25,Pending
9527.0,,2024-02-15,Paid
9528.0,6448.0,2024-02-08,Delivered
9529.0,2310.0,2024-07-22,Paid
9530.0,1963.0,2024-03-09,Paid
9531.0,3062.0,2024-02-25,Canceled
9532.0,7438.0,2024-05-24,Paid
9533.0,8062.0,2024-05-08,Pending
9534.0,7876.0,2024-02-24,Delivered
9535.0,8704.0,2024-04-11,Paid
9536.0,5940.0,2024-01-27,Canceled
9537.0,7787.0,2024-02-24,Paid
9538.0,2678.0,2024-02-23,Paid
9539.0,3484.0,2024-07-23,Delivered
9540.0,5657.0,2024-01-20,Pending
9541.0,9613.0,2024-02-22,Pending
,1319.0,2024-03-12,Paid
9543.0,724.0,2024-02-10,Sent
9544.0,121.0,2024-07-26,Paid
9545.0,1659.0,2024-07-18,Delivered
9546.0,2006.0,2024-05-28,Delivered
9547.0,1713.0,2024-07-03,Paid
9548.0,2019.0,,Canceled
9549.0,4679.0,2024-07-09,Paid
9550.0,4951.0,2024-07-08,Paid
9551.0,2482.0,2024-03-27,Delivered
9552.0,8541.0,2024-05-30,Sent
9553.0,173.0,2024-01-17,Paid
9554.0,5580.0,2024-04-24,Delivered
9555.0,9370.0,2024-03-16,Delivered
9556.0,2095.0,2024-04-10,Paid
9557.0,7579.0,2024-02-28,Delivered
9558.0,962.0,2024-01-03,Sent
9559.0,865.0,2024-01-20,Delivered
9560.0,9997.0,2024-01-11,Delivered
9561.0,742.0,2024-05-29,Pending
9562.0,5554.0,2024-05-29,Sent
9563.0,3387.0,2024-03-19,Delivered
9564.0,2207.0,2024-05-03,Pending
9565.0,5905.0,2024-06-25,Pending
9566.0,6816.0,2024-05-10,Paid
9567.0,6516.0,2024-05-02,Pending
9568.0,4934.0,2024-05-28,Paid
9569.0,6958.0,,Delivered
9570.0,5492.0,2024-05-30,Pending
9571.0,9448.0,2024-05-09,Paid
9572.0,323.0,2024-07-07,Paid
9573.0,2220.0,2024-06-16,Pending
9574.0,8993.0,2024-06-23,Canceled
,8767.0,2024-05-29,Delivered
9576.0,9195.0,2024-07-12,Paid
,1905.0,2024-05-30,Paid
9578.0,7513.0,2024-06-25,Delivered
9579.0,5202.0,2024-04-01,Delivered
9580.0,6560.0,2024-05-27,Pending
9581.0,5010.0,2024-04-07,Delivered
9582.0,438.0,2024-03-23,Paid
9583.0,6622.0,2024-01-03,Paid
9584.0,8544.0,2024-04-07,Paid
9585.0,9041.0,2024-05-16,Paid
9586.0,7227.0,,Pending
9587.0,9755.0,2024-03-03,Delivered
9588.0,8697.0,2024-03-04,Sent
9589.0,8153.0,2024-05-15,Pending
9590.0,6778.0,2024-02-06,Pending
9591.0,2274.0,2024-06-17,Paid
9592.0,,2024-01-19,Paid
9593.0,130.0,2024-07-12,Delivered
9594.0,3953.0,2024-03-29,Delivered
9595.0,6852.0,2024-06-22,Delivered
9596.0,4100.0,2024-01-31,Pending
9597.0,3940.0,2024-03-23,Paid
9598.0,4027.0,2024-04-17,Delivered
9599.0,6639.0,2024-02-10,Sent
9600.0,1845.0,2024-01-11,Paid
9601.0,5264.0,2024-01-04,Pending
9602.0,1707.0,2024-06-13,Pending
9603.0,5058.0,2024-07-02,Pending
9604.0,5236.0,2024-01-02,Sent
9605.0,5926.0,2024-03-04,Paid
9606.0,3219.0,2024-01-18,Paid
9607.0,6015.0,2024-03-12,Paid
9608.0,4171.0,2024-06-03,Pending
9609.0,4751.0,2024-02-13,Pending
9610.0,9042.0,2024-03-21,Paid
9611.0,1175.0,2024-02-15,Sent
9612.0,8080.0,2024-07-13,Pending
9613.0,3927.0,2024-04-15,Pending
9614.0,3527.0,2024-06-10,Paid
9615.0,9315.0,2024-06-26,Sent
9616.0,6329.0,2024-05-09,Delivered
9617.0,4014.0,2024-03-31,Pending
9618.0,7295.0,2024-01-04,Paid
9619.0,3682.0,2024-06-29,Pending
9620.0,142.0,2024-04-21,Pending
9621.0,1905.0,2024-02-25,Pending
9622.0,4144.0,2024-02-02,Sent
9623.0,929.0,2024-02-29,Pending
9624.0,1887.0,2024-07-18,Delivered
9625.0,2786.0,2024-07-19,Delivered
9626.0,5869.0,2024-01-17,Canceled
9627.0,2369.0,2024-01-08,Delivered
9628.0,8978.0,2024-01-02,Paid
9629.0,7965.0,2024-03-19,Pending
9630.0,404.0,2024-03-28,Paid
9631.0,3474.0,2024-02-06,Paid
9632.0,7760.0,2024-07-14,Paid
9633.0,9320.0,2024-02-01,Sent
9634.0,3956.0,2024-07-13,Paid
9635.0,4061.0,2024-01-01,Sent
9636.0,1441.0,2024-01-19,Delivered
9637.0,9188.0,2024-05-27,Pending
9638.0,,2024-03-19,Paid
9639.0,9536.0,2024-06-11,Paid
9640.0,7044.0,2024-05-25,Sent
9641.0,8936.0,2024-07-02,Delivered
9642.0,2033.0,2024-05-11,Paid
9643.0,9168.0,2024-05-24,Delivered
9644.0,303.0,2024-01-11,Paid
9645.0,595.0,2024-07-19,Paid
9646.0,7672.0,2024-07-21,Paid
9647.0,,2024-07-04,Pending
9648.0,1769.0,2024-04-03,Delivered
9649.0,1479.0,2024-02-19,Canceled
9650.0,9848.0,2024-07-16,Pending
9651.0,2564.0,2024-05-13,Pending
9652.0,1691.0,2024-01-12,Sent
9653.0,4910.0,2024-01-23,Delivered
9654.0,9199.0,2024-04-28,Paid
9655.0,5196.0,2024-02-21,Delivered
9656.0,5569.0,2024-04-09,Sent
9657.0,5881.0,,Pending
9658.0,,2024-03-21,Delivered
9659.0,,2024-05-22,Delivered
9660.0,6618.0,2024-06-07,Sent
9661.0,724.0,2024-07-05,Delivered
9662.0,4333.0,2024-04-10,Sent
9663.0,8515.0,2024-03-24,Paid
9664.0,7396.0,2024-04-05,Pending
9665.0,2798.0,2024-05-13,Paid
9666.0,9611.0,2024-03-18,Paid
9667.0,528.0,2024-02-01,Delivered
9668.0,8219.0,2024-06-06,Paid
9669.0,1970.0,2024-04-20,Paid
,3515.0,2024-07-04,Sent
9671.0,5565.0,2024-02-14,Paid
9672.0,,2024-03-28,Pending
9673.0,4205.0,2024-04-30,Delivered
9674.0,8241.0,2024-01-10,Pending
9675.0,6127.0,2024-04-12,Delivered
9676.0,7963.0,2024-03-13,Sent
9677.0,6232.0,,Paid
9678.0,1397.0,2024-07-25,Delivered
9679.0,9327.0,2024-03-14,Delivered
9680.0,880.0,2024-03-09,Paid
9681.0,3010.0,2024-04-20,Paid
9682.0,7122.0,2024-01-22,Pending
,1491.0,2024-07-01,Sent
9684.0,4646.0,2024-05-04,Sent
9685.0,6866.0,,Delivered
9686.0,1310.0,2024-04-07,Paid
9687.0,8460.0,2024-06-03,Paid
,4620.0,2024-04-23,Paid
9689.0,2632.0,2024-06-03,Canceled
,1193.0,2024-05-28,Sent
9691.0,4748.0,2024-03-18,Paid
9692.0,8143.0,2024-03-02,Pending
9693.0,5404.0,2024-06-30,Delivered
9694.0,7482.0,2024-02-22,Canceled
9695.0,7670.0,2024-01-23,Pending
9696.0,3579.0,2024-05-31,Paid
9697.0,7522.0,2024-06-29,Paid
9698.0,9888.0,,Paid
9699.0,6335.0,2024-07-25,Pending
,1895.0,2024-03-17,Sent
9701.0,5671.0,2024-04-25,Paid
9702.0,7362.0,2024-01-22,Pending
9703.0,8705.0,2024-06-04,Pending
9704.0,4765.0,2024-05-24,Paid
9705.0,482.0,2024-07-02,Pending
9706.0,8344.0,2024-03-24,Paid
9707.0,2557.0,2024-02-06,Delivered
9708.0,6234.0,2024-01-23,Paid
9709.0,1665.0,2024-02-26,Paid
9710.0,1743.0,2024-05-19,Paid
9711.0,881.0,,Pending
9712.0,9470.0,2024-04-18,Paid
9713.0,6937.0,2024-05-03,Paid
,2448.0,2024-07-17,Pending
9715.0,1935.0,2024-01-12,Sent
9716.0,7686.0,2024-05-19,Sent
9717.0,7773.0,2024-04-12,
9718.0,3181.0,2024-03-16,Delivered
9719.0,6592.0,,Delivered
9720.0,4061.0,2024-02-07,Pending
9721.0,5374.0,2024-04-22,Pending
9722.0,483.0,2024-06-03,Delivered
9723.0,8923.0,2024-03-04,Paid
9724.0,8327.0,2024-04-04,Paid
9725.0,410.0,2024-03-31,Pending
,9435.0,2024-03-12,Paid
9727.0,,2024-04-01,Delivered
9728.0,219.0,2024-06-26,Delivered
9729.0,,2024-02-26,Pending
9730.0,1480.0,2024-01-28,Paid
9731.0,8752.0,2024-01-06,Pending
9732.0,3150.0,2024-03-08,Paid
9733.0,7044.0,2024-04-08,Paid
9734.0,3751.0,2024-03-07,Delivered
9735.0,6215.0,2024-07-12,Pending
9736.0,8247.0,2024-06-13,Delivered
9737.0,5878.0,,Delivered
9738.0,5054.0,2024-07-10,Delivered
9739.0,8708.0,2024-05-26,Paid
9740.0,199.0,2024-03-19,Paid
9741.0,9695.0,2024-02-05,Paid
9742.0,4135.0,2024-02-08,Delivered
9743.0,1210.0,2024-04-16,Delivered
9744.0,9424.0,2024-05-03,Paid
9745.0,4310.0,2024-03-08,Pending
9746.0,7985.0,2024-06-23,Paid
9747.0,8591.0,2024-07-19,Paid
9748.0,1740.0,2024-04-05,Delivered
9749.0,,2024-02-18,Delivered
9750.0,4409.0,2024-07-04,Delivered
9751.0,7959.0,2024-01-21,Sent
9752.0,6207.0,2024-07-07,Delivered
9753.0,2292.0,2024-06-17,Canceled
9754.0,462.0,2024-07-24,Paid
9755.0,7855.0,2024-05-15,Pending
9756.0,3170.0,2024-04-27,Paid
9757.0,8095.0,2024-04-13,Paid
9758.0,4360.0,2024-04-18,Paid
9759.0,5722.0,2024-07-09,Sent
9760.0,7956.0,2024-06-12,Paid
9761.0,9709.0,2024-01-17,Paid
9762.0,5049.0,2024-04-28,Delivered
9763.0,265.0,2024-07-13,Pending
9764.0,5978.0,2024-07-17,Paid
9765.0,219.0,2024-01-05,Delivered
9766.0,2704.0,2024-04-18,Sent
9767.0,824.0,2024-01-20,Pending
9768.0,3172.0,2024-06-06,Paid
9769.0,3956.0,2024-05-13,Paid
,5734.0,2024-05-30,Paid
9771.0,2158.0,2024-05-28,Paid
9772.0,4129.0,2024-02-06,Delivered
9773.0,9887.0,2024-02-16,Sent
9774.0,8585.0,2024-06-20,
9775.0,4925.0,2024-03-31,Paid
9776.0,4499.0,2024-06-23,Paid
9777.0,1766.0,2024-01-03,Delivered
9778.0,3952.0,2024-01-19,Pending
9779.0,9829.0,2024-03-04,Canceled
9780.0,5375.0,,Delivered
9781.0,5318.0,2024-05-10,Paid
9782.0,2958.0,2024-03-29,Sent
9783.0,3616.0,2024-05-22,Canceled
9784.0,8083.0,2024-01-08,Paid
9785.0,,2024-02-20,Pending
9786.0,1879.0,2024-03-10,Paid
9787.0,9450.0,2024-05-26,Delivered
9788.0,5866.0,2024-07-11,Delivered
9789.0,9889.0,2024-05-18,Paid
9790.0,7925.0,2024-03-29,Sent
9791.0,5291.0,,Sent
9792.0,4588.0,2024-02-03,Sent
9793.0,9895.0,2024-02-10,Delivered
,2402.0,2024-05-08,Pending
9795.0,4654.0,2024-07-15,Paid
9796.0,204.0,2024-03-28,Delivered
9797.0,8579.0,2024-05-18,Paid
9798.0,8802.0,2024-05-06,Sent
,7770.0,2024-02-20,Delivered
9800.0,7818.0,2024-05-24,Pending
,5095.0,2024-01-06,Paid
9802.0,1615.0,2024-01-13,Paid
9803.0,7834.0,2024-07-24,Delivered
9804.0,5222.0,2024-06-21,Paid
9805.0,942.0,2024-03-20,Paid
9806.0,1827.0,2024-01-03,Delivered
9807.0,9810.0,2024-01-19,Paid
9808.0,2170.0,2024-07-24,Delivered
9809.0,4112.0,2024-05-10,Delivered
9810.0,950.0,2024-04-24,Paid
9811.0,5821.0,2024-02-07,Canceled
9812.0,3856.0,2024-02-23,Pending
9813.0,9356.0,2024-06-22,Pending
9814.0,5596.0,2024-01-01,Sent
9815.0,6479.0,,Delivered
9816.0,1129.0,2024-05-02,Pending
9817.0,3469.0,2024-02-23,Pending
9818.0,8546.0,,Paid
9819.0,781.0,2024-04-02,Paid
9820.0,7731.0,2024-03-05,Delivered
9821.0,8462.0,2024-04-27,Paid
9822.0,,2024-01-29,Paid
9823.0,4470.0,,Paid
9824.0,2462.0,2024-07-09,Paid
9825.0,260.0,2024-03-16,Pending
9826.0,710.0,2024-05-26,Pending
9827.0,3927.0,2024-03-08,Paid
9828.0,1087.0,2024-01-02,Paid
9829.0,2825.0,,Paid
9830.0,3645.0,2024-01-26,Canceled
9831.0,2166.0,2024-03-22,Delivered
9832.0,3918.0,,Pending
9833.0,3210.0,,Delivered
9834.0,4273.0,2024-06-11,Paid
9835.0,6382.0,2024-05-21,Canceled
9836.0,5540.0,2024-05-02,Paid
9837.0,9397.0,2024-03-30,Paid
9838.0,8844.0,2024-03-29,Pending
9839.0,1450.0,2024-04-13,Delivered
9840.0,7537.0,2024-01-25,Pending
9841.0,8071.0,2024-06-15,Delivered
9842.0,2119.0,2024-07-16,Paid
9843.0,13.0,2024-06-15,Delivered
9844.0,4684.0,2024-01-27,Paid
9845.0,1802.0,2024-05-13,Delivered
